project_id;Area;Floor;BR;Total_price;Sqm_price;date;;;;;;;;;;;;;;;;;
3900001;157;7;;2 800 000;17 887;;;;;;;;;;;;;;;;;;
3900001;113;7;;1 980 000;17 519;;;;;;;;;;;;;;;;;;
3900001;87;7;;1 500 000;17 190;;;;;;;;;;;;;;;;;;
3900001;113;7;;1 990 000;17 608;;;;;;;;;;;;;;;;;;
3900001;157;7;;3 050 000;19 484;;;;;;;;;;;;;;;;;;
3900001;157;9;;2 860 000;18 270;;;;;;;;;;;;;;;;;;
3900001;113;9;;2 065 000;18 271;;;;;;;;;;;;;;;;;;
3900001;87;9;;1 540 000;17 648;;;;;;;;;;;;;;;;;;
3900001;113;9;;2 080 000;18 404;;;;;;;;;;;;;;;;;;
3900001;157;9;;3 210 000;20 506;;;;;;;;;;;;;;;;;;
3900001;157;10;;2 900 000;18 526;;;;;;;;;;;;;;;;;;
3900001;113;10;;2 100 000;18 581;;;;;;;;;;;;;;;;;;
3900001;87;10;;1 560 000;17 878;;;;;;;;;;;;;;;;;;
3900001;113;10;;2 100 000;18 581;;;;;;;;;;;;;;;;;;
3900001;157;10;;3 350 000;21 400;;;;;;;;;;;;;;;;;;
3900001;157;11;;2 970 000;18 973;;;;;;;;;;;;;;;;;;
3900001;113;11;;2 135 000;18 890;;;;;;;;;;;;;;;;;;
3900001;87;11;;1 580 000;18 107;;;;;;;;;;;;;;;;;;
3900001;113;11;;2 170 000;19 200;;;;;;;;;;;;;;;;;;
3900001;157;11;;3 440 000;21 975;;;;;;;;;;;;;;;;;;
3900001;157;12;;3 050 000;19 484;;;;;;;;;;;;;;;;;;
3900001;113;12;;2 190 000;19 377;;;;;;;;;;;;;;;;;;
3900001;87;12;;1 590 000;18 221;;;;;;;;;;;;;;;;;;
3900001;113;12;;2 200 000;19 466;;;;;;;;;;;;;;;;;;
3900001;157;12;;3 550 000;22 678;;;;;;;;;;;;;;;;;;
3900001;157;13;;3 120 000;19 931;;;;;;;;;;;;;;;;;;
3900001;113;13;;2 220 000;19 643;;;;;;;;;;;;;;;;;;
3900001;87;13;;1 600 000;18 336;;;;;;;;;;;;;;;;;;
3900001;113;13;;2 230 000;19 731;;;;;;;;;;;;;;;;;;
3900001;157;13;;3 630 000;23 189;;;;;;;;;;;;;;;;;;
3900001;157;14;;3 200 000;20 442;;;;;;;;;;;;;;;;;;
3900001;113;14;;2 250 000;19 908;;;;;;;;;;;;;;;;;;
3900001;87;14;;1 620 000;18 565;;;;;;;;;;;;;;;;;;
3900001;113;14;;2 250 000;19 908;;;;;;;;;;;;;;;;;;
3900001;157;14;;3 690 000;23 572;;;;;;;;;;;;;;;;;;
3900001;157;15;;3 250 000;20 761;;;;;;;;;;;;;;;;;;
3900001;113;15;;2 290 000;20 262;;;;;;;;;;;;;;;;;;
3900001;87;15;;1 640 000;18 794;;;;;;;;;;;;;;;;;;
3900001;113;15;;2 300 000;20 350;;;;;;;;;;;;;;;;;;
3900001;157;15;;3 730 000;23 828;;;;;;;;;;;;;;;;;;
3900001;157;16;;3 300 000;21 081;;;;;;;;;;;;;;;;;;
3900001;113;16;;2 330 000;20 616;;;;;;;;;;;;;;;;;;
3900001;87;16;;1 660 000;19 024;;;;;;;;;;;;;;;;;;
3900001;113;16;;2 320 000;20 527;;;;;;;;;;;;;;;;;;
3900001;157;16;;3 780 000;24 147;;;;;;;;;;;;;;;;;;
3900001;157;18;;3 350 000;21 400;;;;;;;;;;;;;;;;;;
3900001;113;18;;2 350 000;20 793;;;;;;;;;;;;;;;;;;
3900001;87;18;;1 685 000;19 310;;;;;;;;;;;;;;;;;;
3900001;113;18;;2 350 000;20 793;;;;;;;;;;;;;;;;;;
3900001;157;18;;3 800 000;24 275;;;;;;;;;;;;;;;;;;
3900001;157;19;;3 420 000;21 847;;;;;;;;;;;;;;;;;;
3900001;113;19;;2 373 000;20 996;;;;;;;;;;;;;;;;;;
3900001;87;19;;1 710 000;19 597;;;;;;;;;;;;;;;;;;
3900001;113;19;;2 365 000;20 925;;;;;;;;;;;;;;;;;;
3900001;157;19;;3 850 000;24 594;;;;;;;;;;;;;;;;;;
3900001;157;20;;3 500 000;22 359;;;;;;;;;;;;;;;;;;
3900001;113;20;;2 430 000;21 501;;;;;;;;;;;;;;;;;;
3900001;87;20;;1 750 000;20 055;;;;;;;;;;;;;;;;;;
3900001;113;20;;2 395 000;21 191;;;;;;;;;;;;;;;;;;
3900001;157;20;;3 900 000;24 914;;;;;;;;;;;;;;;;;;
3900001;313;21;;4 450 000;14 212;;;;;;;;;;;;;;;;;;
3900001;226;21;;3 600 000;15 938;;;;;;;;;;;;;;;;;;
3900001;174;21;;3 100 000;17 773;;;;;;;;;;;;;;;;;;
3900001;226;21;;3 700 000;16 394;;;;;;;;;;;;;;;;;;
3900001;313;21;;6 200 000;19 801;;;;;;;;;;;;;;;;;;
2900004;131;18;2;2 245 000;17 190;;;;;;;;;;;;;;;;;;
2900004;161;20;3;2 945 000;18 326;;;;;;;;;;;;;;;;;;
2900004;131;20;2;2 285 000;17 496;;;;;;;;;;;;;;;;;;
2900004;88;20;1;1 665 000;19 018;;;;;;;;;;;;;;;;;;
2900004;87;20;1;1 800 000;20 595;;;;;;;;;;;;;;;;;;
2900004;88;20;1;1 700 000;19 417;;;;;;;;;;;;;;;;;;
2900004;131;20;2;2 335 000;17 879;;;;;;;;;;;;;;;;;;
2900004;170;18;2;2 610 000;15 362;;;;;;;;;;;;;;;;;;
2900004;124;18;2;2 330 000;18 783;;;;;;;;;;;;;;;;;;
2900004;124;18;2;2 385 000;19 226;;;;;;;;;;;;;;;;;;
2900004;131;18;2;2 415 000;18 492;;;;;;;;;;;;;;;;;;
2900004;193;20;3;3 205 000;16 628;;;;;;;;;;;;;;;;;;
2900004;88;18;1;1 625 000;18 561;;;;;;;;;;;;;;;;;;
2900004;87;18;1;1 760 000;20 137;;;;;;;;;;;;;;;;;;
2900004;170;18;2;2 295 000;13 508;;;;;;;;;;;;;;;;;;
2900004;131;12;2;2 245 000;17 190;;;;;;;;;;;;;;;;;;
2900004;124;12;2;2 210 000;17 815;;;;;;;;;;;;;;;;;;
2900004;124;12;2;2 265 000;18 259;;;;;;;;;;;;;;;;;;
2900004;131;12;2;2 295 000;17 573;;;;;;;;;;;;;;;;;;
2900004;131;12;2;2 125 000;16 271;;;;;;;;;;;;;;;;;;
2900004;88;12;1;1 505 000;17 190;;;;;;;;;;;;;;;;;;
2900004;193;22;3;3 315 000;17 198;;;;;;;;;;;;;;;;;;
2900004;250;26;3;4 605 000;18 413;;;;;;;;;;;;;;;;;;
2900004;266;26;3;4 785 000;18 016;;;;;;;;;;;;;;;;;;
2900004;266;26;3;4 590 000;17 282;;;;;;;;;;;;;;;;;;
2900004;250;26;3;4 495 000;17 973;;;;;;;;;;;;;;;;;;
2900004;250;26;3;4 575 000;18 293;;;;;;;;;;;;;;;;;;
2900004;185;26;2;2 770 000;14 949;;;;;;;;;;;;;;;;;;
2900004;185;26;2;2 700 000;14 571;;;;;;;;;;;;;;;;;;
2900004;193;22;3;3 245 000;16 835;;;;;;;;;;;;;;;;;;
2900004;161;22;3;2 985 000;18 575;;;;;;;;;;;;;;;;;;
2900004;87;12;1;1 640 000;18 764;;;;;;;;;;;;;;;;;;
2900004;193;22;3;3 155 000;16 368;;;;;;;;;;;;;;;;;;
2900004;161;22;3;2 895 000;18 015;;;;;;;;;;;;;;;;;;
2900004;193;22;3;3 220 000;16 706;;;;;;;;;;;;;;;;;;
2900004;193;21;3;3 225 000;16 732;;;;;;;;;;;;;;;;;;
2900004;161;21;3;2 965 000;18 451;;;;;;;;;;;;;;;;;;
2900004;193;21;3;3 295 000;17 095;;;;;;;;;;;;;;;;;;
2900004;193;21;3;3 135 000;16 265;;;;;;;;;;;;;;;;;;
2900004;161;21;3;2 875 000;17 890;;;;;;;;;;;;;;;;;;
2900004;193;21;3;3 200 000;16 602;;;;;;;;;;;;;;;;;;
2900004;124;3;2;2 030 000;16 364;;;;;;;;;;;;;;;;;;
2900004;131;5;2;1 985 000;15 199;;;;;;;;;;;;;;;;;;
2900004;131;5;2;2 035 000;15 582;;;;;;;;;;;;;;;;;;
2900004;131;4;2;2 085 000;15 965;;;;;;;;;;;;;;;;;;
2900004;124;4;2;2 050 000;16 526;;;;;;;;;;;;;;;;;;
2900004;124;4;2;2 105 000;16 969;;;;;;;;;;;;;;;;;;
2900004;131;4;2;2 135 000;16 348;;;;;;;;;;;;;;;;;;
2900004;131;4;2;1 965 000;15 046;;;;;;;;;;;;;;;;;;
2900004;87;4;1;1 480 000;16 934;;;;;;;;;;;;;;;;;;
2900004;131;4;2;2 015 000;15 429;;;;;;;;;;;;;;;;;;
2900004;131;3;2;2 065 000;15 812;;;;;;;;;;;;;;;;;;
2900004;131;5;2;2 155 000;16 501;;;;;;;;;;;;;;;;;;
2900004;124;3;2;2 085 000;16 808;;;;;;;;;;;;;;;;;;
2900004;131;3;2;2 115 000;16 194;;;;;;;;;;;;;;;;;;
2900004;131;3;2;1 945 000;14 893;;;;;;;;;;;;;;;;;;
2900004;131;3;2;1 995 000;15 276;;;;;;;;;;;;;;;;;;
2900004;170;2;2;2 290 000;13 479;;;;;;;;;;;;;;;;;;
2900004;124;2;2;2 010 000;16 203;;;;;;;;;;;;;;;;;;
2900004;124;2;2;2 065 000;16 647;;;;;;;;;;;;;;;;;;
2900004;131;2;2;2 095 000;16 041;;;;;;;;;;;;;;;;;;
2900004;131;2;2;1 925 000;14 740;;;;;;;;;;;;;;;;;;
2900004;131;10;2;2 135 000;16 348;;;;;;;;;;;;;;;;;;
2900004;88;12;1;1 540 000;17 590;;;;;;;;;;;;;;;;;;
2900004;131;12;2;2 175 000;16 654;;;;;;;;;;;;;;;;;;
2900004;131;10;2;2 205 000;16 884;;;;;;;;;;;;;;;;;;
2900004;124;10;2;2 170 000;17 493;;;;;;;;;;;;;;;;;;
2900004;124;10;2;2 225 000;17 936;;;;;;;;;;;;;;;;;;
2900004;131;10;2;2 255 000;17 266;;;;;;;;;;;;;;;;;;
2900004;131;10;2;2 085 000;15 965;;;;;;;;;;;;;;;;;;
2900004;88;10;1;1 465 000;16 733;;;;;;;;;;;;;;;;;;
2900004;88;10;1;1 500 000;17 133;;;;;;;;;;;;;;;;;;
2900004;170;2;2;2 220 000;13 067;;;;;;;;;;;;;;;;;;
2900004;131;6;2;2 125 000;16 271;;;;;;;;;;;;;;;;;;
2900004;124;6;2;2 090 000;16 848;;;;;;;;;;;;;;;;;;
2900004;124;6;2;2 145 000;17 291;;;;;;;;;;;;;;;;;;
2900004;131;6;2;2 175 000;16 654;;;;;;;;;;;;;;;;;;
2900004;131;6;2;2 005 000;15 352;;;;;;;;;;;;;;;;;;
2900004;87;6;1;1 520 000;17 391;;;;;;;;;;;;;;;;;;
2900004;131;6;2;2 055 000;15 735;;;;;;;;;;;;;;;;;;
2900004;131;5;2;2 105 000;16 118;;;;;;;;;;;;;;;;;;
2900004;124;5;2;2 070 000;16 687;;;;;;;;;;;;;;;;;;
100004;120;;2;1 293 000;10 775;;;;;;;;;;;;;;;;;;
100004;127;;2;1 449 000;11 409;;;;;;;;;;;;;;;;;;
100004;162;;3;1 585 000;9 784;;;;;;;;;;;;;;;;;;
100004;160;;3;1 609 921;10 062;;;;;;;;;;;;;;;;;;
100004;169;;3;1 750 369;10 357;;;;;;;;;;;;;;;;;;
100004;182;;4;1 829 112;10 050;;;;;;;;;;;;;;;;;;
100004;183;;4;1 926 520;10 527;;;;;;;;;;;;;;;;;;
100004;308;;4;2 720 305;8 832;;;;;;;;;;;;;;;;;;
100004;389;;4;2 775 973;7 136;;;;;;;;;;;;;;;;;;
2000001;109;;3;1 499 000;13 752;;;;;;;;;;;;;;;;;;
2000001;92;;3;1 599 000;17 380;;;;;;;;;;;;;;;;;;
2000002;165;;3;1 299 000;7 873;;;;;;;;;;;;;;;;;;
2000002;79;;3;999 000;12 646;;;;;;;;;;;;;;;;;;
2000003;110;;3;1 699 000;15 445;;;;;;;;;;;;;;;;;;
2000003;125;;3;1 599 000;12 792;;;;;;;;;;;;;;;;;;
2000004;99;;2;1 649 000;16 657;;;;;;;;;;;;;;;;;;
2000004;137;;3;1 879 000;13 715;;;;;;;;;;;;;;;;;;
2000004;82;;2;1 299 000;15 841;;;;;;;;;;;;;;;;;;
2000005;116;;3;1 529 000;13 181;;;;;;;;;;;;;;;;;;
2000005;149;;4;1 839 000;12 342;;;;;;;;;;;;;;;;;;
2000005;125;;3;1 459 000;11 672;;;;;;;;;;;;;;;;;;
2000005;164;;4;1 999 000;12 189;;;;;;;;;;;;;;;;;;
2000005;164;;4;1 999 000;12 189;;;;;;;;;;;;;;;;;;
2000006;140;;3;1 699 000;12 136;;;;;;;;;;;;;;;;;;
2000006;135;;3;1 549 000;11 474;;;;;;;;;;;;;;;;;;
2000006;135;;3;1 549 000;11 474;;;;;;;;;;;;;;;;;;
2000006;126;;3;1 779 000;14 119;;;;;;;;;;;;;;;;;;
2000006;133;;3;1 849 000;13 902;;;;;;;;;;;;;;;;;;
2000006;135;;3;1 549 000;11 474;;;;;;;;;;;;;;;;;;
2000006;114;;3;1 999 000;17 535;;;;;;;;;;;;;;;;;;
2000006;114;;3;1 999 000;17 535;;;;;;;;;;;;;;;;;;
2000007;93;;1;1 499 000;16 118;;;;;;;;;;;;;;;;;;
2000007;108;;2;1 699 000;15 731;;;;;;;;;;;;;;;;;;
2000007;136;;3;2 149 000;15 801;;;;;;;;;;;;;;;;;;
2000007;136;;3;1 989 000;14 625;;;;;;;;;;;;;;;;;;
2000007;136;;3;1 939 000;14 257;;;;;;;;;;;;;;;;;;
2000007;136;;3;1 939 000;14 257;;;;;;;;;;;;;;;;;;
2000007;136;;3;1 989 000;14 625;;;;;;;;;;;;;;;;;;
2000007;136;;3;1 799 000;13 228;;;;;;;;;;;;;;;;;;
2000007;136;;3;1 799 000;13 228;;;;;;;;;;;;;;;;;;
2000008;139;;2;2 099 000;15 101;;;;;;;;;;;;;;;;;;
2000008;112;;3;1 739 000;15 527;;;;;;;;;;;;;;;;;;
2000008;112;;3;1 739 000;15 527;;;;;;;;;;;;;;;;;;
2000008;98;;1;1 399 000;14 276;;;;;;;;;;;;;;;;;;
2000008;126;;3;1 689 000;13 405;;;;;;;;;;;;;;;;;;
2000008;115;;3;1 589 000;13 817;;;;;;;;;;;;;;;;;;
2000008;115;;3;1 589 000;13 817;;;;;;;;;;;;;;;;;;
2000008;101;;2;1 389 000;13 752;;;;;;;;;;;;;;;;;;
2000008;103;;2;1 389 000;13 485;;;;;;;;;;;;;;;;;;
2000008;111;;3;1 999 000;18 009;;;;;;;;;;;;;;;;;;
2000009;95;;2;1 399 000;14 726;;;;;;;;;;;;;;;;;;
2000009;111;;3;1 699 000;15 306;;;;;;;;;;;;;;;;;;
2000009;105;;3;1 399 000;13 324;;;;;;;;;;;;;;;;;;
2000009;139;;3;1 799 000;12 942;;;;;;;;;;;;;;;;;;
2000009;130;;3;1 699 000;13 069;;;;;;;;;;;;;;;;;;
2000009;119;;3;1 599 000;13 437;;;;;;;;;;;;;;;;;;
2000009;140;;3;1 799 000;12 850;;;;;;;;;;;;;;;;;;
2000009;130;;3;1 699 000;13 069;;;;;;;;;;;;;;;;;;
2000009;117;;3;1 599 000;13 667;;;;;;;;;;;;;;;;;;
2000009;98;;3;1 399 000;14 276;;;;;;;;;;;;;;;;;;
2000009;87;;3;1 399 000;16 080;;;;;;;;;;;;;;;;;;
2000010;112;;2;1 799 000;16 063;;;;;;;;;;;;;;;;;;
2000010;108;;3;1 969 000;18 231;;;;;;;;;;;;;;;;;;
2000010;117;;2;1 899 000;16 231;;;;;;;;;;;;;;;;;;
2000010;117;;2;1 899 000;16 231;;;;;;;;;;;;;;;;;;
2000010;118;;2;1 899 000;16 093;;;;;;;;;;;;;;;;;;
2000010;108;;3;1 969 000;18 231;;;;;;;;;;;;;;;;;;
2000010;123;;3;2 119 000;17 228;;;;;;;;;;;;;;;;;;
2000010;112;;2;1 779 000;15 884;;;;;;;;;;;;;;;;;;
2000010;124;;2;1 939 000;15 637;;;;;;;;;;;;;;;;;;
2000010;124;;2;1 939 000;15 637;;;;;;;;;;;;;;;;;;
2000010;147;;3;2 249 000;15 299;;;;;;;;;;;;;;;;;;
2000010;170;;3;2 679 000;15 759;;;;;;;;;;;;;;;;;;
2000010;134;;3;2 139 000;15 963;;;;;;;;;;;;;;;;;;
2000010;134;;3;2 139 000;15 963;;;;;;;;;;;;;;;;;;
2000010;170;;3;2 679 000;15 759;;;;;;;;;;;;;;;;;;
2000010;147;;3;2 249 000;15 299;;;;;;;;;;;;;;;;;;
2000010;124;;2;1 939 000;15 637;;;;;;;;;;;;;;;;;;
2000010;89;;2;1 559 000;17 517;;;;;;;;;;;;;;;;;;
2000010;89;;2;1 559 000;17 517;;;;;;;;;;;;;;;;;;
2000010;107;;2;1 849 000;17 280;;;;;;;;;;;;;;;;;;
2000010;163;;3;2 579 000;15 822;;;;;;;;;;;;;;;;;;
2000010;128;;3;2 049 000;16 008;;;;;;;;;;;;;;;;;;
2000010;128;;3;2 049 000;16 008;;;;;;;;;;;;;;;;;;
2000010;163;;3;2 579 000;15 822;;;;;;;;;;;;;;;;;;
2000010;107;;2;1 849 000;17 280;;;;;;;;;;;;;;;;;;
2000010;89;;2;1 559 000;17 517;;;;;;;;;;;;;;;;;;
2000010;111;;3;2 699 000;24 315;;;;;;;;;;;;;;;;;;
2000010;97;;2;1 679 000;17 309;;;;;;;;;;;;;;;;;;
2000010;97;;2;1 679 000;17 309;;;;;;;;;;;;;;;;;;
2000010;111;;3;2 699 000;24 315;;;;;;;;;;;;;;;;;;
2000011;104;;2;1 919 000;18 452;;;;;;;;;;;;;;;;;;
2000011;131;;3;2 349 000;17 931;;;;;;;;;;;;;;;;;;
2000011;135;;3;2 139 000;15 844;;;;;;;;;;;;;;;;;;
2000011;139;;3;2 249 000;16 180;;;;;;;;;;;;;;;;;;
2000011;134;;3;2 179 000;16 261;;;;;;;;;;;;;;;;;;
2000011;130;;3;2 119 000;16 300;;;;;;;;;;;;;;;;;;
2000011;139;;3;2 249 000;16 180;;;;;;;;;;;;;;;;;;
2000011;134;;3;2 179 000;16 261;;;;;;;;;;;;;;;;;;
2000011;91;;3;2 199 000;24 165;;;;;;;;;;;;;;;;;;
2000011;91;;3;2 199 000;24 165;;;;;;;;;;;;;;;;;;
2000015;78;;;1 379 000;17 679;;;;;;;;;;;;;;;;;;
2000015;108;;;2 239 000;20 731;;;;;;;;;;;;;;;;;;
2000015;132;;;2 499 000;18 932;;;;;;;;;;;;;;;;;;
2000015;119;;;2 049 000;17 218;;;;;;;;;;;;;;;;;;
2000015;126;;;2 169 000;17 214;;;;;;;;;;;;;;;;;;
2000015;130;;;2 189 000;16 838;;;;;;;;;;;;;;;;;;
2000015;132;;;2 219 000;16 811;;;;;;;;;;;;;;;;;;
2000015;119;;;2 049 000;17 218;;;;;;;;;;;;;;;;;;
2000015;126;;;2 169 000;17 214;;;;;;;;;;;;;;;;;;
2000015;121;;;2 069 000;17 099;;;;;;;;;;;;;;;;;;
2000015;123;;;2 099 000;17 065;;;;;;;;;;;;;;;;;;
2000015;108;;;2 219 000;20 546;;;;;;;;;;;;;;;;;;
2000015;108;;;2 219 000;20 546;;;;;;;;;;;;;;;;;;
200007;128;;;1 669 000;13 039;;;;;;;;;;;;;;;;;;
200007;139;;;1 779 000;12 799;;;;;;;;;;;;;;;;;;
200007;133;;;1 649 000;12 398;;;;;;;;;;;;;;;;;;
200007;120;;;1 529 000;12 742;;;;;;;;;;;;;;;;;;
200007;120;;;1 669 000;13 908;;;;;;;;;;;;;;;;;;
200007;128;;;1 669 000;13 039;;;;;;;;;;;;;;;;;;
200007;139;;;1 819 000;13 086;;;;;;;;;;;;;;;;;;
200007;143;;;1 939 000;13 559;;;;;;;;;;;;;;;;;;
200007;133;;;1 849 000;13 902;;;;;;;;;;;;;;;;;;
200007;139;;;1 799 000;12 942;;;;;;;;;;;;;;;;;;
200007;143;;;1 959 000;13 699;;;;;;;;;;;;;;;;;;
200007;214;;;2 029 000;9 481;;;;;;;;;;;;;;;;;;
200007;214;;;2 029 000;9 481;;;;;;;;;;;;;;;;;;
200007;121;;;1 529 000;12 636;;;;;;;;;;;;;;;;;;
200007;133;;;1 679 000;12 624;;;;;;;;;;;;;;;;;;
200007;142;;;1 899 000;13 373;;;;;;;;;;;;;;;;;;
200007;142;;;1 939 000;13 655;;;;;;;;;;;;;;;;;;
200007;214;;;1 999 000;9 341;;;;;;;;;;;;;;;;;;
200007;214;;;1 999 000;9 341;;;;;;;;;;;;;;;;;;
200007;120;;;1 669 000;13 908;;;;;;;;;;;;;;;;;;
200007;129;;;1 699 000;13 171;;;;;;;;;;;;;;;;;;
200007;133;;;1 869 000;14 053;;;;;;;;;;;;;;;;;;
200007;129;;;1 699 000;13 171;;;;;;;;;;;;;;;;;;
200007;158;;;1 859 000;11 766;;;;;;;;;;;;;;;;;;
200007;209;;;2 129 000;10 187;;;;;;;;;;;;;;;;;;
200007;126;;;1 699 000;13 484;;;;;;;;;;;;;;;;;;
200007;132;;;1 729 000;13 098;;;;;;;;;;;;;;;;;;
200007;132;;;1 779 000;13 477;;;;;;;;;;;;;;;;;;
200007;192;;;1 779 000;9 266;;;;;;;;;;;;;;;;;;
200007;176;;;1 739 000;9 881;;;;;;;;;;;;;;;;;;
200011;127;;;1 759 000;13 850;;;;;;;;;;;;;;;;;;
200011;132;;;1 459 000;11 053;;;;;;;;;;;;;;;;;;
200011;152;;;1 599 000;10 520;;;;;;;;;;;;;;;;;;
200011;149;;;1 559 000;10 463;;;;;;;;;;;;;;;;;;
200011;163;;;1 789 000;10 975;;;;;;;;;;;;;;;;;;
200011;140;;;1 599 000;11 421;;;;;;;;;;;;;;;;;;
200011;155;;;1 799 000;11 606;;;;;;;;;;;;;;;;;;
200011;163;;;1 839 000;11 282;;;;;;;;;;;;;;;;;;
200011;152;;;1 689 000;11 112;;;;;;;;;;;;;;;;;;
200011;143;;;2 049 000;14 329;;;;;;;;;;;;;;;;;;
200011;155;;;1 799 000;11 606;;;;;;;;;;;;;;;;;;
200011;243;;;1 599 000;6 580;;;;;;;;;;;;;;;;;;
200011;263;;;2 069 000;7 867;;;;;;;;;;;;;;;;;;
200011;159;;;1 599 000;10 057;;;;;;;;;;;;;;;;;;
200011;86;;;979 000;11 384;;;;;;;;;;;;;;;;;;
200011;147;;;1 759 000;11 966;;;;;;;;;;;;;;;;;;
200011;155;;;1 779 000;11 477;;;;;;;;;;;;;;;;;;
200011;140;;;1 549 000;11 064;;;;;;;;;;;;;;;;;;
200011;142;;;1 599 000;11 261;;;;;;;;;;;;;;;;;;
200011;155;;;1 799 000;11 606;;;;;;;;;;;;;;;;;;
200011;143;;;1 529 000;10 692;;;;;;;;;;;;;;;;;;
200011;213;;;1 959 000;9 197;;;;;;;;;;;;;;;;;;
200011;244;;;2 049 000;8 398;;;;;;;;;;;;;;;;;;
200011;182;;;1 679 000;9 225;;;;;;;;;;;;;;;;;;
200011;193;;;1 659 000;8 596;;;;;;;;;;;;;;;;;;
200011;185;;;1 639 000;8 859;;;;;;;;;;;;;;;;;;
200011;89;;;979 000;11 000;;;;;;;;;;;;;;;;;;
200011;134;;;1 539 000;11 485;;;;;;;;;;;;;;;;;;
200011;122;;;1 489 000;12 205;;;;;;;;;;;;;;;;;;
200011;200;;;1 689 000;8 445;;;;;;;;;;;;;;;;;;
200009;194;;;1 659 000;8 552;;;;;;;;;;;;;;;;;;
200009;178;;;1 589 000;8 927;;;;;;;;;;;;;;;;;;
200009;144;;;1 289 000;8 951;;;;;;;;;;;;;;;;;;
200009;119;;;1 429 000;12 008;;;;;;;;;;;;;;;;;;
200009;136;;;1 459 000;10 728;;;;;;;;;;;;;;;;;;
200009;186;;;1 699 000;9 134;;;;;;;;;;;;;;;;;;
200009;146;;;1 559 000;10 678;;;;;;;;;;;;;;;;;;
200009;100;;;1 289 000;12 890;;;;;;;;;;;;;;;;;;
200009;100;;;1 289 000;12 890;;;;;;;;;;;;;;;;;;
200009;100;;;1 219 000;12 190;;;;;;;;;;;;;;;;;;
200009;136;;;1 359 000;9 993;;;;;;;;;;;;;;;;;;
200009;110;;;1 099 000;9 991;;;;;;;;;;;;;;;;;;
200009;141;;;1 599 000;11 340;;;;;;;;;;;;;;;;;;
200009;100;;;1 299 000;12 990;;;;;;;;;;;;;;;;;;
200009;274;;;2 169 000;7 916;;;;;;;;;;;;;;;;;;
200009;133;;;1 369 000;10 293;;;;;;;;;;;;;;;;;;
200009;141;;;1 579 000;11 199;;;;;;;;;;;;;;;;;;
200009;186;;;1 699 000;9 134;;;;;;;;;;;;;;;;;;
200009;160;;;1 589 000;9 931;;;;;;;;;;;;;;;;;;
200009;134;;;1 369 000;10 216;;;;;;;;;;;;;;;;;;
200009;179;;;1 589 000;8 877;;;;;;;;;;;;;;;;;;
200009;162;;;1 369 000;8 451;;;;;;;;;;;;;;;;;;
200009;101;;;1 219 000;12 069;;;;;;;;;;;;;;;;;;
200009;100;;;1 289 000;12 890;;;;;;;;;;;;;;;;;;
200009;100;;;1 289 000;12 890;;;;;;;;;;;;;;;;;;
200009;119;;;1 429 000;12 008;;;;;;;;;;;;;;;;;;
200009;140;;;1 539 000;10 993;;;;;;;;;;;;;;;;;;
200009;119;;;1 369 000;11 504;;;;;;;;;;;;;;;;;;
200009;190;;;1 669 000;8 784;;;;;;;;;;;;;;;;;;
200009;100;;;1 299 000;12 990;;;;;;;;;;;;;;;;;;
200006;161;;2;1 849 000;11 484;;;;;;;;;;;;;;;;;;
200006;180;;2;1 859 000;10 328;;;;;;;;;;;;;;;;;;
200006;170;;1;1 599 000;9 406;;;;;;;;;;;;;;;;;;
200006;162;;2;1 899 000;11 722;;;;;;;;;;;;;;;;;;
200003;295;;3;1 879 000;6 369;;;;;;;;;;;;;;;;;;
200004;169;2;3;528 843;3 135;;;;;;;;;;;;;;;;;;
200004;169;2;3;528 843;3 135;;;;;;;;;;;;;;;;;;
200004;169;1;3;571 242;3 386;;;;;;;;;;;;;;;;;;
200004;169;2;3;522 238;3 096;;;;;;;;;;;;;;;;;;
200004;169;2;3;522 238;3 096;;;;;;;;;;;;;;;;;;
200004;169;2;3;725 330;4 300;;;;;;;;;;;;;;;;;;
200004;162;2;3;542 697;3 346;;;;;;;;;;;;;;;;;;
4800001;210;;;3 849 000;18 329;;;;;;;;;;;;;;;;;;
4800004;220;;4;2 330 000;10 591;;;;;;;;;;;;;;;;;;
4800004;220;;4;2 330 000;10 591;;;;;;;;;;;;;;;;;;
4800004;220;;4;2 330 000;10 591;;;;;;;;;;;;;;;;;;
4800004;220;;4;2 330 000;10 591;;;;;;;;;;;;;;;;;;
4800004;220;;4;2 450 000;11 136;;;;;;;;;;;;;;;;;;
4800004;220;;4;2 750 000;12 500;;;;;;;;;;;;;;;;;;
4800004;220;;4;2 330 000;10 591;;;;;;;;;;;;;;;;;;
4800004;220;;4;2 330 000;10 591;;;;;;;;;;;;;;;;;;
4800004;220;;4;2 330 000;10 591;;;;;;;;;;;;;;;;;;
4800004;220;;4;2 360 000;10 727;;;;;;;;;;;;;;;;;;
4800004;220;;4;2 319 000;10 541;;;;;;;;;;;;;;;;;;
4800004;220;;4;2 319 000;10 541;;;;;;;;;;;;;;;;;;
4800004;214;;3;1 499 000;7 005;;;;;;;;;;;;;;;;;;
4800004;224;;3;1 649 000;7 362;;;;;;;;;;;;;;;;;;
4800004;214;;3;1 490 000;6 963;;;;;;;;;;;;;;;;;;
4800004;224;;3;1 649 000;7 362;;;;;;;;;;;;;;;;;;
6200001;115;;3;1 159 000;10 078;;;;;;;;;;;;;;;;;;
